student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s
11514,3,4,0,355.69,243.87,225.89,66,0.2922,57,5,5,52,0.0758,15,2,1,7.27,2,0,7.23,13.66,4,2,0,24.78,29.22,174.49,0,0.0,46.34,46.34,0.0,56.010000000000005,0.0,0.0,19.77,0.0,36.24,19.77,0.0,0.0,83.39,86.48,0.0,86,334,3,4,1,4,4,850.4
11514,4,4,0,727.32,371.63,354.84,226,0.6369,53,130,130,-75,0.5752,97,2,1,2.18,2,0,3.31,3.31,7,7,0,14.37,91.61,241.3,10,23.18,92.07,92.07,0.0,77.09,0.0,0.0,11.75,0.0,65.34,11.75,0.0,0.0,93.07,178.22,6.46,4,328,4,4,1,4,4,850.4
11516,1,4,1,97.41,0.0,82.41,17,0.2063,14,3,3,11,0.1765,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.57,39.31,0,0.0,0.0,0.0,11.4,0.0,0.0,47.97,0.0,11.4,0.0,0.0,0.0,47.97,0.0,0.0,23.05,32,326,0,0,1,4,4,553.97
11516,2,4,0,178.64,81.23,64.25,16,0.249,9,7,7,2,0.4375,4,0,0,10.56,0,0,0.0,0.0,4,4,0,6.12,6.05,23.72,0,0.0,7.8,7.8,3.75,34.39,0.0,0.0,2.78,3.75,31.61,2.78,0.0,0.0,7.8,7.57,10.73,34,302,3,4,1,4,4,553.97
11516,3,4,0,220.79,42.15,25.3,25,0.9881,23,2,2,21,0.08,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.3,14.21,0,0.0,14.64,14.64,0.0,10.66,0.0,0.0,0.0,0.0,10.66,0.0,0.0,0.0,14.64,0.0,0.0,17,380,3,4,1,4,4,553.97
11516,4,4,0,297.13,76.34,59.09,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,59.09,59.09,0,0.0,74.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.09,0.0,0.0,34,274,3,4,1,4,4,553.97
11517,1,7,1,159.69,0.0,144.69,14,0.0968,13,0,0,13,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,8.16,29.24,107.73,0,0.0,0.0,0.0,12.95,5.29,8.39,91.3,0.0,12.95,5.29,0.0,8.39,91.3,5.15,0.0,21.61,35,188,2,4,1,4,4,2437.41
11517,2,7,0,186.03,26.34,9.34,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.34,9.34,0,0.0,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,0.0,39,211,2,4,1,4,4,2437.41
11517,3,7,0,219.63,33.6,17.06,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.12,15.12,0,0.0,32.06,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,1.49,0.0,15.57,0.0,0.0,30,243,2,4,1,4,4,2437.41
11517,4,7,0,321.46,101.83,85.27,35,0.4105,26,8,8,18,0.2286,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,22.75,53.42,0,0.0,17.62,17.62,0.0,28.74,6.89,0.0,0.0,0.0,28.74,0.0,6.89,0.0,17.62,32.02,0.0,54,255,2,4,1,4,4,2437.41
11517,5,7,0,375.83,54.37,37.64,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.4,14.21,0,0.0,52.64,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,30.1,0.0,7.54,0.0,0.0,78,307,2,4,1,4,4,2437.41
11517,6,7,0,411.85,36.02,19.19,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.55,17.55,0,0.0,34.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19,0.0,0.0,18,289,2,4,1,4,4,2437.41
11517,7,7,0,448.38,36.53,19.87,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.85,7.85,0,0.0,34.87,0.0,0.0,0.0,10.39,0.0,0.0,0.0,0.0,0.0,10.39,0.0,9.48,0.0,0.0,44,292,2,4,1,4,4,2437.41
11519,1,9,1,225.41,0.0,210.41,50,0.2376,48,2,2,46,0.04,3,0,0,13.72,0,0,0.0,0.0,2,2,0,10.8,48.31,175.08,4,27.54,0.0,0.0,15.66,107.83,0.0,55.16,0.0,15.66,107.83,0.0,0.0,55.16,0.0,4.81,26.95,34,215,2,4,1,4,4,600.69
11519,5,9,0,298.57,43.36,25.8,11,0.4263,11,0,0,11,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.56,13.76,0,0.0,11.36,11.36,0.0,8.07,6.38,0.0,0.0,0.0,8.07,0.0,6.38,0.0,11.36,0.0,0.0,25,406,2,4,1,4,4,600.69
11519,6,9,0,364.55,65.97,47.74,12,0.2513,10,2,2,8,0.1667,2,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,24.81,33.79,0,0.0,0.9,0.9,0.0,18.51,0.0,0.0,0.0,0.0,18.51,0.0,0.0,0.0,0.9,28.34,0.0,33,279,3,4,1,4,4,600.69
11519,7,9,0,413.57,49.02,31.94,43,1.3461,36,6,6,30,0.1395,2,2,1,5.68,1,0,2.34,2.34,0,0,0,0.0,8.17,8.17,0,0.0,8.69,8.69,0.0,19.2,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,8.69,4.05,0.0,11,546,3,4,1,4,4,600.69
11519,8,9,0,484.46,70.89,51.84,17,0.3279,15,1,1,14,0.0588,7,2,1,0.54,2,0,1.19,1.92,1,1,0,18.61,14.11,32.1,0,0.0,5.13,5.13,0.0,17.599999999999998,5.1,0.0,2.4,0.0,15.2,2.4,5.1,0.0,15.03,14.11,0.0,4,681,3,4,1,4,4,600.69
11519,9,9,0,528.65,44.19,25.89,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.89,25.89,0,0.0,40.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,0.0,0.0,5,288,3,4,1,4,4,600.69
11521,1,2,1,191.16,0.0,176.16,6,0.0341,2,2,2,1,0.3333,14,1,1,3.05,1,0,4.04,4.04,0,0,0,0.0,19.89,103.22,0,0.0,0.0,0.0,6.62,56.75,0.0,67.44,0.0,6.62,56.75,0.0,0.0,67.44,0.0,0.0,45.35,3,179,4,4,1,4,4,219.42
11522,1,12,1,120.07,0.0,105.07,42,0.3997,38,4,4,34,0.0952,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,34.86,67.71,0,0.0,0.0,0.0,31.42,0.0,0.0,70.41,0.0,31.42,0.0,0.0,0.0,70.41,0.0,0.0,3.23,30,153,0,4,1,4,4,591.25
11522,2,12,0,140.2,20.13,3.94,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.94,3.94,0,0.0,18.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,44,187,0,4,1,4,4,591.25
11522,3,12,0,170.11,29.9,13.58,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.58,13.58,0,0.0,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,0.0,0.0,31,177,0,4,1,4,4,591.25
11522,4,12,0,203.44,33.34,16.1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.58,15.58,0,0.0,31.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,16.09,0.0,0.0,61,236,0,4,1,4,4,591.25
11522,5,12,0,237.43,33.99,17.11,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.44,11.44,0,0.0,32.11,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,3.56,0.0,13.55,0.0,0.0,67,253,0,4,1,4,4,591.25
11522,7,12,0,279.84,26.82,9.69,3,0.3098,2,1,1,1,0.3333,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.51,0.0,0,0.0,1.51,1.51,0.0,2.04,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,1.51,6.14,0.0,24,169,2,4,1,4,4,591.25
11522,8,12,0,307.18,27.35,10.89,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.67,9.67,0,0.0,25.89,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.76,0.0,10.13,0.0,0.0,77,260,2,4,1,4,4,591.25
11522,9,12,0,336.47,29.28,10.06,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.29,9.29,0,0.0,25.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,41,255,2,4,1,4,4,591.25
11522,10,12,0,488.19,151.72,134.86,100,0.7415,82,18,18,64,0.18,2,1,1,31.51,1,0,27.91,27.91,1,1,0,6.0,20.2,72.21,0,0.0,0.34,0.34,0.0,82.84,10.32,0.0,0.0,0.0,82.84,0.0,10.32,0.0,0.34,41.35,0.0,33,245,3,4,1,4,4,591.25
11522,11,12,0,522.16,33.98,15.74,5,0.3176,3,2,2,1,0.4,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.96,9.96,0,0.0,10.43,10.43,0.0,5.32,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,10.43,0.0,0.0,9,262,4,4,1,4,4,591.25
11523,1,5,1,240.92,0.0,225.92,125,0.5533,114,9,9,105,0.072,4,4,1,9.78,3,0,6.43,6.43,0,0,0,0.0,46.04,139.04,2,46.04,0.0,0.0,69.33,8.67,0.0,56.6,0.0,69.33,8.67,0.0,0.0,56.6,0.0,15.91,75.41,28,222,0,0,0,3,4,1232.19
11523,2,5,0,554.93,314.01,297.41,86,0.2892,75,7,7,68,0.0814,6,2,1,52.78,1,0,21.7,21.7,2,2,0,22.93,113.8,213.63,12,167.22,10.33,10.33,0.0,64.98,1.97,0.0,2.17,0.0,62.81,2.17,1.97,0.0,10.33,220.13,0.0,48,291,3,4,0,3,4,1232.19
11523,3,5,0,644.34,89.41,72.45,7,0.0966,5,1,1,4,0.1429,5,0,0,0.0,0,0,0.0,0.0,1,1,0,12.32,11.16,49.39,2,8.79,6.28,6.28,0.0,8.66,31.81,0.0,0.0,0.0,8.66,0.0,31.81,0.0,6.28,25.69,0.0,62,271,3,4,0,3,4,1232.19
11523,4,5,0,695.86,51.51,33.41,22,0.6585,10,11,11,-1,0.5,5,0,0,0.0,0,0,0.0,0.0,1,1,0,9.48,10.25,18.35,0,0.0,13.59,13.59,0.0,8.41,0.0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,14.05,10.95,0.0,25,273,3,4,0,3,4,1232.19
11523,5,5,0,829.81,133.95,117.33,37,0.3153,19,7,7,15,0.1892,7,2,1,7.05,2,0,4.78,4.78,1,1,0,3.77,47.16,78.56,2,47.16,68.52,72.31,0.0,26.4,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,72.31,18.61,0.0,11,433,3,4,0,3,4,1232.19
11527,1,3,1,217.52,0.0,202.52,185,0.9135,151,33,33,118,0.1784,4,0,0,7.98,0,0,0.0,0.0,4,4,0,7.51,29.36,110.87,0,0.0,0.0,0.0,81.16,12.18,5.61,38.83,1.83,81.16,10.35,1.83,5.61,38.83,0.0,3.09,61.64,35,387,1,4,1,4,4,614.5
11527,2,3,0,484.71,267.19,250.39,196,0.7828,136,60,60,76,0.3061,36,2,1,5.7,2,0,5.06,5.06,6,6,0,16.82,35.09,142.81,0,0.0,19.69,19.69,0.0,85.36,0.0,0.0,0.0,0.0,85.36,0.0,0.0,0.0,19.69,145.34,0.0,41,351,3,4,1,4,4,614.5
11527,3,3,0,544.68,59.97,43.14,44,1.02,27,17,17,10,0.3864,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,11.76,25.43,0,0.0,14.68,14.68,0.0,17.98,0.0,0.0,0.0,0.0,17.98,0.0,0.0,0.0,14.68,10.48,0.0,15,369,3,4,1,4,4,614.5
11528,1,2,1,128.3,0.0,113.3,19,0.1677,15,4,4,11,0.2105,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,47.33,86.22,0,0.0,0.0,0.0,17.93,0.0,0.0,81.52,0.0,17.93,0.0,0.0,0.0,81.52,0.0,0.0,13.85,24,278,0,0,1,4,4,289.13
11528,2,2,0,153.52,25.22,8.17,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.17,8.17,0,0.0,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,20,269,0,0,1,4,4,289.13
11529,1,3,1,150.13,0.0,135.13,74,0.5476,64,8,8,56,0.1081,3,2,1,16.41,2,0,5.7,5.7,1,1,0,10.46,19.05,74.25,0,0.0,0.0,0.0,30.04,20.65,0.0,57.98,0.0,30.04,20.65,0.0,0.0,57.98,0.0,21.92,4.54,31,198,0,4,1,4,4,574.16
11529,2,3,0,259.22,109.09,92.56,49,0.5294,44,5,5,39,0.102,2,1,1,48.3,1,0,7.54,7.54,1,1,0,3.32,24.46,46.88,0,0.0,10.98,10.98,0.0,56.77,0.0,0.0,0.0,0.0,56.77,0.0,0.0,0.0,10.98,24.8,0.0,34,291,2,4,1,4,4,574.16
11529,3,3,0,319.79,60.57,43.56,3,0.0689,3,0,0,3,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,14.16,36.77,0,0.0,22.13,22.13,0.0,3.7,3.05,0.0,0.0,0.0,3.7,0.0,3.05,0.0,22.13,14.68,0.0,24,206,2,4,1,4,4,574.16
11533,1,1,1,168.58,0.0,153.58,68,0.4428,56,12,12,44,0.1765,1,1,1,0.0,1,0,20.11,20.11,0,0,0,0.0,30.68,103.15,0,0.0,0.0,0.0,0.0,43.12,3.25,82.99,0.0,0.0,43.12,0.0,3.25,82.99,0.0,24.22,0.0,55,361,0,0,1,4,4,411.56
11534,1,7,1,61.35,0.0,46.35,0,0.0,0,0,0,0,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,8.48,40.04,0,0.0,0.0,0.0,0.0,0.0,0.0,46.35,0.0,0.0,0.0,0.0,0.0,46.35,0.0,0.0,0.0,4,316,0,0,1,4,4,1975.3
11534,2,7,0,115.57,54.22,37.05,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,22.26,22.26,0,0.0,52.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05,0.0,0.0,3,269,0,0,1,4,4,1975.3
11534,3,7,0,236.13,120.57,104.06,40,0.3844,35,5,5,30,0.125,2,2,1,10.99,2,0,15.84,15.84,0,0,0,0.0,22.05,75.45,0,0.0,24.95,24.95,0.0,22.94,0.0,0.0,0.0,0.0,22.94,0.0,0.0,0.0,24.95,56.17,0.0,15,306,0,0,1,4,4,1975.3
11534,4,7,0,318.84,82.71,66.35,13,0.1959,7,6,6,1,0.4615,4,3,1,13.9,3,0,9.48,9.48,1,0,0,0.0,16.81,39.91,0,0.0,18.5,18.5,0.0,18.47,0.0,0.0,2.87,0.0,15.6,2.87,0.0,0.0,18.5,29.39,0.0,17,285,3,4,1,4,4,1975.3
11534,5,7,0,394.2,75.36,57.94,67,1.1563,58,9,9,49,0.1343,1,1,1,0.0,1,0,5.72,5.72,0,0,0,0.0,11.92,25.61,0,0.0,6.81,6.81,0.0,33.48,0.0,0.0,0.0,0.0,33.48,0.0,0.0,0.0,6.81,17.66,0.0,9,302,3,4,1,4,4,1975.3
11534,6,7,0,493.31,99.11,82.4,22,0.267,4,5,5,0,0.2273,10,1,1,6.25,1,0,2.65,2.65,1,1,0,44.15,44.15,64.42,0,0.0,6.41,6.41,0.0,26.76,0.0,0.0,2.66,0.0,24.1,2.66,0.0,0.0,6.41,49.23,0.0,31,430,3,4,1,4,4,1975.3
11534,7,7,0,539.89,46.59,29.56,7,0.2368,5,1,1,4,0.1429,5,0,0,0.01,0,0,0.0,0.0,1,1,0,7.92,19.18,25.87,0,0.0,19.18,19.18,0.0,2.01,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,19.61,7.94,0.0,7,489,3,4,1,4,4,1975.3
11535,1,4,1,139.09,0.0,124.09,17,0.137,15,2,2,13,0.1176,2,1,1,63.29,1,0,51.31,51.31,1,1,0,7.47,33.43,94.73,0,0.0,0.0,0.0,0.0,13.21,0.0,100.43,0.0,0.0,13.21,0.0,0.0,100.43,0.0,10.45,0.0,82,275,3,4,1,4,4,433.14
11535,3,4,0,185.96,29.56,12.5,1,0.08,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.91,5.91,0,0.0,8.55,8.55,0.0,3.95,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,8.55,0.0,0.0,35,306,3,4,1,4,4,433.14
11535,4,4,0,208.38,22.41,4.6,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.6,4.6,0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,1,296,3,4,1,4,4,433.14
11536,1,6,1,132.86,0.0,117.86,27,0.2291,6,19,19,-13,0.7037,2,2,1,47.06,1,0,31.64,31.64,0,0,0,0.0,16.33,81.93,2,15.86,0.0,0.0,0.0,13.42,2.38,59.83,0.0,0.0,13.42,0.0,2.38,59.83,10.76,31.46,0.0,38,165,0,0,0,3,4,914.96
11536,2,6,0,361.4,228.55,212.01,168,0.7924,153,14,14,139,0.0833,1,1,1,0.0,1,0,10.45,10.45,0,0,0,0.0,30.42,86.96,64,94.11,54.54,54.54,0.0,139.28,0.0,0.0,0.0,0.0,139.28,0.0,0.0,0.0,54.79,17.94,0.0,33,371,3,4,0,3,4,914.96
11536,3,6,0,417.46,56.06,38.99,2,0.0513,2,0,0,2,0.0,13,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,14.74,14.74,0,0.0,15.09,15.09,0.0,2.34,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,15.09,21.56,0.0,28,335,3,4,0,3,4,914.96
11536,4,6,0,552.59,135.12,116.76,85,0.728,74,9,9,65,0.1059,13,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,21.13,72.27,4,25.46,45.37,45.37,0.0,64.00999999999999,0.0,0.0,3.89,0.0,60.12,3.89,0.0,0.0,45.37,7.38,0.0,35,319,3,4,0,3,4,914.96
11536,5,6,0,828.69,276.1,259.05,4,0.0154,2,2,2,0,0.5,13,0,0,0.0,0,0,0.0,0.0,1,1,0,14.09,92.05,150.45,0,0.0,25.49,25.49,0.0,4.8,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,25.49,228.76,0.0,21,452,3,4,0,3,4,914.96
11537,1,5,1,145.03,0.0,130.03,84,0.646,52,32,32,20,0.381,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.38,74.18,0,0.0,0.0,0.0,51.25,0.0,7.96,40.79,0.0,51.25,0.0,0.0,7.96,40.79,0.0,0.0,30.03,43,246,0,0,1,4,4,719.23
11537,2,5,0,207.16,62.13,44.87,2,0.0446,1,1,1,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.85,26.25,0,0.0,14.37,14.37,2.22,0.0,7.55,0.0,0.0,2.22,0.0,0.0,7.55,0.0,14.37,0.0,20.72,15,335,0,0,1,4,4,719.23
11537,3,5,0,260.51,53.35,36.27,10,0.2757,4,6,6,-2,0.6,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.01,12.94,0,0.0,16.12,16.12,5.68,0.0,14.47,0.0,0.0,5.68,0.0,0.0,14.47,0.0,16.12,0.0,0.0,64,315,0,0,1,4,4,719.23
11537,4,5,0,300.75,40.23,23.15,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.55,13.92,0,0.0,38.15,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,6.6,0.0,16.55,0.0,0.0,41,497,0,0,1,4,4,719.23
11537,5,5,0,381.81,81.07,63.47,36,0.5672,35,0,0,35,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,28.47,47.74,0,0.0,30.91,30.91,16.08,0.0,0.0,0.0,0.0,16.08,0.0,0.0,0.0,0.0,30.91,0.0,16.48,22,511,0,0,1,4,4,719.23
11541,1,1,1,285.36,0.0,270.36,61,0.2256,45,16,16,29,0.2623,20,3,1,7.52,3,0,11.69,11.69,9,8,0,5.13,31.21,158.43,0,0.0,0.0,0.0,0.0,61.0,35.04,96.64,12.35,0.0,48.65,12.35,35.04,96.64,8.48,69.2,0.0,21,296,3,4,1,4,4,700.85
11543,1,21,1,155.21,0.0,140.21,35,0.2496,33,2,2,31,0.0571,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,25.76,71.61,5,30.18,0.0,0.0,14.68,0.0,0.0,44.3,0.0,14.68,0.0,0.0,0.0,44.3,0.0,0.0,81.23,40,123,0,0,1,4,4,814.0
11543,3,21,0,199.05,30.54,13.56,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.1,9.1,1,0.0,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,48,201,0,0,1,4,4,814.0
11543,4,21,0,218.95,19.89,3.68,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.68,3.68,0,0.0,18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,38,243,0,0,1,4,4,814.0
11543,5,21,0,236.05,17.1,0.3,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.3,0.3,0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,12,235,0,0,1,4,4,814.0
11543,6,21,0,257.16,21.12,3.5,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.5,3.5,0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,10,225,0,0,1,4,4,814.0
11543,8,21,0,417.01,146.02,129.32,97,0.7501,82,15,15,67,0.1546,10,4,1,12.11,4,0,7.67,9.02,2,1,0,6.54,14.19,66.59,2,9.03,5.6,5.6,0.0,46.83,0.0,0.0,0.0,0.0,46.83,0.0,0.0,0.0,5.6,76.88,0.0,52,273,2,4,1,4,4,814.0
11543,9,21,0,449.84,32.83,15.59,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.07,13.73,0,0.0,30.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0.0,0.0,42,239,2,4,1,4,4,814.0
11543,11,21,0,496.04,34.31,17.71,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.65,13.65,0,0.0,32.71,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,2.52,0.0,15.2,0.0,0.0,73,268,2,4,1,4,4,814.0
11543,13,21,0,533.2,24.4,6.54,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.54,6.54,0,0.0,21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,30,221,2,4,1,4,4,814.0
11543,14,21,0,557.14,23.93,6.31,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.31,6.31,0,0.0,21.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0,0.0,19,386,2,4,1,4,4,814.0
11543,15,21,0,588.18,31.04,13.25,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.25,13.25,0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,12,371,2,4,1,4,4,814.0
11543,16,21,0,617.09,28.9,11.58,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.58,11.58,0,0.0,26.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,23,407,2,4,1,4,4,814.0
11543,17,21,0,635.76,18.68,1.23,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.23,1.23,0,0.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,21,417,2,4,1,4,4,814.0
11543,18,21,0,687.26,51.5,33.75,3,0.0889,3,0,0,3,0.0,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,10.97,26.2,0,0.0,11.75,11.75,0.0,1.83,11.45,0.0,0.0,0.0,1.83,0.0,11.45,0.0,11.75,8.71,0.0,60,416,3,4,1,4,4,814.0
11543,19,21,0,714.16,26.9,8.71,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.71,8.71,0,0.0,23.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,0.0,35,337,3,4,1,4,4,814.0
11543,20,21,0,742.1,27.94,9.93,1,0.1007,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.8,7.8,0,0.0,9.0,9.0,0.0,0.92,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,9.0,0.0,0.0,12,407,3,4,1,4,4,814.0
11543,21,21,0,805.9,63.8,46.59,27,0.5795,20,7,7,13,0.2593,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.05,33.38,1,0.0,15.33,15.33,0.0,10.85,0.0,0.0,0.0,0.0,10.85,0.0,0.0,0.0,15.32,20.41,0.0,24,459,4,4,1,4,4,814.0
